symbol
HDFCBANK.NS
ICICIBANK.NS
RELIANCE.NS
BSE.NS
BHARTIARTL.NS
INFY.NS
SBIN.NS
TCS.NS
AXISBANK.NS
BAJFINANCE.NS
M&M.NS
LT.NS
ATHERENERG.NS
KOTAKBANK.NS
MARUTI.NS
GROWW.NS
TATASTEEL.NS
HINDALCO.NS
BEL.NS
ADANIENT.NS
ADANIPOWER.NS
ITC.NS
HCLTECH.NS
EICHERMOT.NS
ADANIENSOL.NS
TECHM.NS
BHEL.NS
HAL.NS
SUNPHARMA.NS
ADANIPORTS.NS
HEROMOTOCO.NS
TITAN.NS
ONGC.NS
BAJAJ-AUTO.NS
NTPC.NS
ULTRACEMCO.NS
CGPOWER.NS
PFC.NS
HINDUNILVR.NS
ADANIGREEN.NS
APOLLOHOSP.NS
COALINDIA.NS
NESTLEIND.NS
ASHOKLEY.NS
GRASIM.NS
CHOLAFIN.NS
APARINDS.NS
POWERGRID.NS
TRENT.NS
DRREDDY.NS
DLF.NS
BANKBARODA.NS
WIPRO.NS
JSWSTEEL.NS
HDFCAMC.NS
CANBK.NS
HDFCLIFE.NS
DMART.NS
BHARATFORG.NS
ASIANPAINT.NS
AEGISLOG.NS
BPCL.NS
BAJAJFINSV.NS
SBILIFE.NS
ANGELONE.NS
ABB.NS
RECLTD.NS
AMBER.NS
BANDHANBNK.NS
INDUSINDBK.NS
BOSCHLTD.NS
TATAPOWER.NS
TATACONSUM.NS
BIOCON.NS
BRITANNIA.NS
AUROPHARMA.NS
MARICO.NS
CIPLA.NS
BDL.NS
AUBANK.NS
ABCAPITAL.NS
PIDILITIND.NS
SIEMENS.NS
GAIL.NS
APLAPOLLO.NS
ANANTRAJ.NS
ACUTAAS.NS
MAHABANK.NS
360ONE.NS
BANKINDIA.NS
BELRISE.NS
AMBUJACEM.NS
ASTRAL.NS
CPPLUS.NS
DABUR.NS
BALRAMCHIN.NS
ICICIPRULI.NS
ALKEM.NS
BLUESTARCO.NS
ACMESOLAR.NS
ASTERDM.NS
COLPAL.NS
BEML.NS
ANTHEM.NS
ATGL.NS
ARE&M.NS
BAJAJHLDNG.NS
ANANDRATHI.NS
BALKRISIND.NS
AEGISVOPAK.NS
BSOFT.NS
AWL.NS
ANURAS.NS
ACE.NS
AARTIIND.NS
BLUEJET.NS
AJANTPHARM.NS
BLS.NS
APTUS.NS
ABDL.NS
APOLLOTYRE.NS
AFFLE.NS
ABBOTINDIA.NS
BRIGADE.NS
MAPMYINDIA.NS
AIAENG.NS
BAJAJHFL.NS
ABSLAMC.NS
CRISIL.NS
CESC.NS
ATUL.NS
ABFRL.NS
CANFINHOME.NS
FIRSTCRY.NS
ABREL.NS
ACC.NS
CCL.NS
AFCONS.NS
BERGEPAINT.NS
BHARTIHEXA.NS
AADHARHFC.NS
BATAINDIA.NS
3MINDIA.NS
CIEINDIA.NS
CANHLIFE.NS
AAVAS.NS
ASAHIINDIA.NS
AIIL.NS
BAYERCROP.NS
BIKAJI.NS
