symbol
HDFCBANK.NS
ICICIBANK.NS
RELIANCE.NS
INFY.NS
BSE.NS
SBIN.NS
BHARTIARTL.NS
TCS.NS
AXISBANK.NS
BAJFINANCE.NS
M&M.NS
LT.NS
ADANIPOWER.NS
HINDALCO.NS
KOTAKBANK.NS
ADANIENT.NS
MARUTI.NS
TATASTEEL.NS
GROWW.NS
BEL.NS
BHEL.NS
ATHERENERG.NS
SUNPHARMA.NS
HCLTECH.NS
ADANIENSOL.NS
ITC.NS
NTPC.NS
BAJAJ-AUTO.NS
TECHM.NS
ADANIGREEN.NS
EICHERMOT.NS
ADANIPORTS.NS
HINDUNILVR.NS
ASHOKLEY.NS
TITAN.NS
CGPOWER.NS
WIPRO.NS
HEROMOTOCO.NS
HAL.NS
ONGC.NS
CANBK.NS
TRENT.NS
ULTRACEMCO.NS
BANKBARODA.NS
ASIANPAINT.NS
NESTLEIND.NS
APOLLOHOSP.NS
APARINDS.NS
PFC.NS
COALINDIA.NS
CHOLAFIN.NS
POWERGRID.NS
AMBER.NS
DLF.NS
HDFCAMC.NS
DRREDDY.NS
BPCL.NS
GRASIM.NS
BAJAJFINSV.NS
AEGISLOG.NS
ANGELONE.NS
ABB.NS
JSWSTEEL.NS
BANDHANBNK.NS
DMART.NS
BHARATFORG.NS
RECLTD.NS
SBILIFE.NS
HDFCLIFE.NS
INDUSINDBK.NS
TATAPOWER.NS
TATACONSUM.NS
AUROPHARMA.NS
AUBANK.NS
MARICO.NS
CIPLA.NS
GAIL.NS
BRITANNIA.NS
BIOCON.NS
BOSCHLTD.NS
ATGL.NS
BDL.NS
SIEMENS.NS
PIDILITIND.NS
ABCAPITAL.NS
AMBUJACEM.NS
BANKINDIA.NS
ACUTAAS.NS
360ONE.NS
APLAPOLLO.NS
MAHABANK.NS
ANANTRAJ.NS
BELRISE.NS
CPPLUS.NS
DABUR.NS
ASTRAL.NS
ACMESOLAR.NS
ICICIPRULI.NS
COLPAL.NS
ALKEM.NS
ANANDRATHI.NS
ARE&M.NS
BLUESTARCO.NS
BAJAJHLDNG.NS
AWL.NS
BSOFT.NS
ASTERDM.NS
BEML.NS
ANTHEM.NS
BLUEJET.NS
AJANTPHARM.NS
AARTIIND.NS
ACE.NS
ABSLAMC.NS
APOLLOTYRE.NS
BLS.NS
AFFLE.NS
BALKRISIND.NS
ANURAS.NS
BAJAJHFL.NS
AIAENG.NS
AEGISVOPAK.NS
MAPMYINDIA.NS
BRIGADE.NS
BALRAMCHIN.NS
ABBOTINDIA.NS
BHARTIHEXA.NS
ABFRL.NS
APTUS.NS
ACC.NS
CCL.NS
CESC.NS
FIRSTCRY.NS
ABDL.NS
ABREL.NS
CRISIL.NS
BERGEPAINT.NS
CANFINHOME.NS
ATUL.NS
AADHARHFC.NS
AIIL.NS
AAVAS.NS
AFCONS.NS
BATAINDIA.NS
3MINDIA.NS
BAYERCROP.NS
CIEINDIA.NS
ASAHIINDIA.NS
BIKAJI.NS
ABLBL.NS
