symbol
HDFCBANK.NS
ICICIBANK.NS
RELIANCE.NS
BSE.NS
INFY.NS
BHARTIARTL.NS
SBIN.NS
TCS.NS
BAJFINANCE.NS
AXISBANK.NS
M&M.NS
LT.NS
HINDALCO.NS
KOTAKBANK.NS
GROWW.NS
ADANIPOWER.NS
MARUTI.NS
ADANIENT.NS
TATASTEEL.NS
BEL.NS
ATHERENERG.NS
BHEL.NS
HCLTECH.NS
SUNPHARMA.NS
ITC.NS
ADANIENSOL.NS
TECHM.NS
NTPC.NS
EICHERMOT.NS
BAJAJ-AUTO.NS
ADANIGREEN.NS
ADANIPORTS.NS
HAL.NS
CGPOWER.NS
HINDUNILVR.NS
TITAN.NS
HEROMOTOCO.NS
ONGC.NS
ULTRACEMCO.NS
ASHOKLEY.NS
WIPRO.NS
TRENT.NS
CANBK.NS
BANKBARODA.NS
ASIANPAINT.NS
NESTLEIND.NS
APARINDS.NS
PFC.NS
APOLLOHOSP.NS
COALINDIA.NS
CHOLAFIN.NS
POWERGRID.NS
DLF.NS
HDFCAMC.NS
AMBER.NS
GRASIM.NS
DRREDDY.NS
AEGISLOG.NS
BAJAJFINSV.NS
BPCL.NS
JSWSTEEL.NS
ABB.NS
RECLTD.NS
BHARATFORG.NS
DMART.NS
SBILIFE.NS
HDFCLIFE.NS
ANGELONE.NS
BANDHANBNK.NS
INDUSINDBK.NS
TATACONSUM.NS
BDL.NS
TATAPOWER.NS
AUROPHARMA.NS
AUBANK.NS
CIPLA.NS
BOSCHLTD.NS
BRITANNIA.NS
GAIL.NS
MARICO.NS
BIOCON.NS
ABCAPITAL.NS
ATGL.NS
PIDILITIND.NS
SIEMENS.NS
AMBUJACEM.NS
360ONE.NS
ACUTAAS.NS
BANKINDIA.NS
ANANTRAJ.NS
APLAPOLLO.NS
MAHABANK.NS
BELRISE.NS
CPPLUS.NS
DABUR.NS
ASTRAL.NS
ACMESOLAR.NS
ICICIPRULI.NS
COLPAL.NS
ALKEM.NS
ANANDRATHI.NS
BLUESTARCO.NS
ASTERDM.NS
ARE&M.NS
BAJAJHLDNG.NS
AWL.NS
BEML.NS
BSOFT.NS
AARTIIND.NS
ANTHEM.NS
ACE.NS
AJANTPHARM.NS
BLUEJET.NS
BALRAMCHIN.NS
APOLLOTYRE.NS
ABSLAMC.NS
BLS.NS
BALKRISIND.NS
ANURAS.NS
AFFLE.NS
BAJAJHFL.NS
AIAENG.NS
AEGISVOPAK.NS
BRIGADE.NS
MAPMYINDIA.NS
ABBOTINDIA.NS
BHARTIHEXA.NS
APTUS.NS
ABFRL.NS
CESC.NS
ACC.NS
CCL.NS
CRISIL.NS
FIRSTCRY.NS
ABDL.NS
ABREL.NS
BERGEPAINT.NS
ATUL.NS
CANFINHOME.NS
AIIL.NS
AADHARHFC.NS
BATAINDIA.NS
AFCONS.NS
AAVAS.NS
CIEINDIA.NS
3MINDIA.NS
BAYERCROP.NS
ASAHIINDIA.NS
ABLBL.NS
BIKAJI.NS
