symbol
HDFCBANK.NS
ICICIBANK.NS
RELIANCE.NS
SBIN.NS
BSE.NS
INFY.NS
BHARTIARTL.NS
TCS.NS
ADANIPOWER.NS
M&M.NS
LT.NS
AXISBANK.NS
BAJFINANCE.NS
GROWW.NS
KOTAKBANK.NS
TATASTEEL.NS
ADANIENT.NS
HINDALCO.NS
BHEL.NS
MARUTI.NS
BEL.NS
ITC.NS
ADANIGREEN.NS
ADANIENSOL.NS
SUNPHARMA.NS
WIPRO.NS
ADANIPORTS.NS
NTPC.NS
HCLTECH.NS
TRENT.NS
COALINDIA.NS
HAL.NS
ULTRACEMCO.NS
ONGC.NS
ASHOKLEY.NS
BAJAJ-AUTO.NS
TITAN.NS
ATHERENERG.NS
HINDUNILVR.NS
EICHERMOT.NS
TECHM.NS
CGPOWER.NS
BANKBARODA.NS
POWERGRID.NS
APOLLOHOSP.NS
ASIANPAINT.NS
BPCL.NS
HEROMOTOCO.NS
NESTLEIND.NS
PFC.NS
AMBER.NS
HDFCAMC.NS
TATAPOWER.NS
CHOLAFIN.NS
ABB.NS
GRASIM.NS
ANGELONE.NS
DLF.NS
DRREDDY.NS
JSWSTEEL.NS
ATGL.NS
BHARATFORG.NS
RECLTD.NS
BANDHANBNK.NS
HDFCLIFE.NS
CIPLA.NS
TATACONSUM.NS
APARINDS.NS
BAJAJFINSV.NS
INDUSINDBK.NS
BRITANNIA.NS
AUROPHARMA.NS
SBILIFE.NS
AUBANK.NS
BDL.NS
DMART.NS
ABCAPITAL.NS
BANKINDIA.NS
GAIL.NS
MARICO.NS
SIEMENS.NS
AMBUJACEM.NS
BIOCON.NS
MAHABANK.NS
BOSCHLTD.NS
APLAPOLLO.NS
ACUTAAS.NS
PIDILITIND.NS
ANANTRAJ.NS
360ONE.NS
CPPLUS.NS
ASTRAL.NS
DABUR.NS
COLPAL.NS
BELRISE.NS
BLUESTARCO.NS
ANANDRATHI.NS
ICICIPRULI.NS
ALKEM.NS
ACMESOLAR.NS
AWL.NS
AEGISLOG.NS
BEML.NS
BAJAJHLDNG.NS
ARE&M.NS
ASTERDM.NS
ABSLAMC.NS
APOLLOTYRE.NS
AARTIIND.NS
BAJAJHFL.NS
CESC.NS
BSOFT.NS
AFFLE.NS
ANURAS.NS
BALRAMCHIN.NS
AJANTPHARM.NS
ABREL.NS
BLS.NS
ABBOTINDIA.NS
APTUS.NS
FIRSTCRY.NS
ANTHEM.NS
ACE.NS
BALKRISIND.NS
ACC.NS
BRIGADE.NS
CCL.NS
ABFRL.NS
AIAENG.NS
BHARTIHEXA.NS
MAPMYINDIA.NS
BERGEPAINT.NS
CRISIL.NS
BLUEJET.NS
ABDL.NS
AADHARHFC.NS
AFCONS.NS
ATUL.NS
AIIL.NS
AAVAS.NS
CIEINDIA.NS
AEGISVOPAK.NS
3MINDIA.NS
BIKAJI.NS
BATAINDIA.NS
BAYERCROP.NS
ABLBL.NS
ASAHIINDIA.NS
BLUEDART.NS
BBTC.NS
