symbol
HDFCBANK.NS
RELIANCE.NS
ICICIBANK.NS
BSE.NS
SBIN.NS
INFY.NS
BHARTIARTL.NS
TCS.NS
AXISBANK.NS
M&M.NS
BAJFINANCE.NS
LT.NS
ADANIPOWER.NS
KOTAKBANK.NS
HINDALCO.NS
ADANIENT.NS
GROWW.NS
TATASTEEL.NS
MARUTI.NS
BHEL.NS
BEL.NS
ADANIENSOL.NS
ITC.NS
SUNPHARMA.NS
ADANIGREEN.NS
BAJAJ-AUTO.NS
NTPC.NS
HCLTECH.NS
ADANIPORTS.NS
HAL.NS
TITAN.NS
WIPRO.NS
ATHERENERG.NS
ASHOKLEY.NS
EICHERMOT.NS
ONGC.NS
HINDUNILVR.NS
COALINDIA.NS
TECHM.NS
CGPOWER.NS
CANBK.NS
ULTRACEMCO.NS
BANKBARODA.NS
TRENT.NS
HEROMOTOCO.NS
APOLLOHOSP.NS
ASIANPAINT.NS
POWERGRID.NS
BPCL.NS
NESTLEIND.NS
AMBER.NS
PFC.NS
HDFCAMC.NS
DLF.NS
DRREDDY.NS
CHOLAFIN.NS
ANGELONE.NS
BANDHANBNK.NS
ABB.NS
GRASIM.NS
TATAPOWER.NS
BHARATFORG.NS
BAJAJFINSV.NS
JSWSTEEL.NS
HDFCLIFE.NS
TATACONSUM.NS
CIPLA.NS
RECLTD.NS
INDUSINDBK.NS
APARINDS.NS
SBILIFE.NS
AUROPHARMA.NS
ATGL.NS
DMART.NS
AUBANK.NS
BIOCON.NS
BRITANNIA.NS
BANKINDIA.NS
BDL.NS
ABCAPITAL.NS
GAIL.NS
MARICO.NS
SIEMENS.NS
AMBUJACEM.NS
AEGISLOG.NS
BOSCHLTD.NS
PIDILITIND.NS
ACUTAAS.NS
MAHABANK.NS
ANANTRAJ.NS
APLAPOLLO.NS
360ONE.NS
BELRISE.NS
DABUR.NS
ASTRAL.NS
ICICIPRULI.NS
CPPLUS.NS
ANANDRATHI.NS
COLPAL.NS
BLUESTARCO.NS
ALKEM.NS
ACMESOLAR.NS
BAJAJHLDNG.NS
AWL.NS
ARE&M.NS
APOLLOTYRE.NS
BEML.NS
ASTERDM.NS
ABSLAMC.NS
BSOFT.NS
AARTIIND.NS
ANURAS.NS
AJANTPHARM.NS
BAJAJHFL.NS
BALRAMCHIN.NS
AFFLE.NS
BLS.NS
BALKRISIND.NS
ANTHEM.NS
ABBOTINDIA.NS
CESC.NS
ACE.NS
AIAENG.NS
BLUEJET.NS
APTUS.NS
MAPMYINDIA.NS
FIRSTCRY.NS
BRIGADE.NS
ABREL.NS
CCL.NS
ACC.NS
ABFRL.NS
BHARTIHEXA.NS
CRISIL.NS
BERGEPAINT.NS
ABDL.NS
AEGISVOPAK.NS
AADHARHFC.NS
AFCONS.NS
ATUL.NS
CANFINHOME.NS
AIIL.NS
AAVAS.NS
CIEINDIA.NS
3MINDIA.NS
BATAINDIA.NS
BAYERCROP.NS
BIKAJI.NS
ABLBL.NS
ASAHIINDIA.NS
