symbol
HDFCBANK.NS
RELIANCE.NS
ICICIBANK.NS
SBIN.NS
BSE.NS
BHARTIARTL.NS
INFY.NS
ADANIPOWER.NS
AXISBANK.NS
TCS.NS
LT.NS
M&M.NS
BAJFINANCE.NS
GROWW.NS
KOTAKBANK.NS
TATASTEEL.NS
MARUTI.NS
ITC.NS
HINDALCO.NS
ADANIGREEN.NS
SUNPHARMA.NS
BEL.NS
ADANIENT.NS
BHEL.NS
COALINDIA.NS
HAL.NS
ADANIENSOL.NS
WIPRO.NS
HCLTECH.NS
ADANIPORTS.NS
NTPC.NS
ONGC.NS
ULTRACEMCO.NS
TITAN.NS
ASHOKLEY.NS
TRENT.NS
HINDUNILVR.NS
EICHERMOT.NS
BAJAJ-AUTO.NS
BPCL.NS
ATHERENERG.NS
BANKBARODA.NS
POWERGRID.NS
TECHM.NS
APOLLOHOSP.NS
PFC.NS
ASIANPAINT.NS
HEROMOTOCO.NS
AMBER.NS
CGPOWER.NS
CHOLAFIN.NS
TATAPOWER.NS
HDFCAMC.NS
DRREDDY.NS
ABB.NS
HDFCLIFE.NS
NESTLEIND.NS
GRASIM.NS
DLF.NS
ANGELONE.NS
JSWSTEEL.NS
ATGL.NS
RECLTD.NS
SBILIFE.NS
BRITANNIA.NS
BHARATFORG.NS
CIPLA.NS
AUROPHARMA.NS
DMART.NS
BAJAJFINSV.NS
TATACONSUM.NS
INDUSINDBK.NS
BANDHANBNK.NS
AUBANK.NS
GAIL.NS
BDL.NS
BANKINDIA.NS
APARINDS.NS
MARICO.NS
ABCAPITAL.NS
AMBUJACEM.NS
SIEMENS.NS
MAHABANK.NS
BIOCON.NS
APLAPOLLO.NS
BOSCHLTD.NS
ACUTAAS.NS
PIDILITIND.NS
ANANTRAJ.NS
BLUESTARCO.NS
ASTRAL.NS
360ONE.NS
CPPLUS.NS
BELRISE.NS
DABUR.NS
COLPAL.NS
ICICIPRULI.NS
ANANDRATHI.NS
ALKEM.NS
AWL.NS
ACMESOLAR.NS
BEML.NS
BAJAJHLDNG.NS
ARE&M.NS
ASTERDM.NS
BAJAJHFL.NS
AARTIIND.NS
APOLLOTYRE.NS
ABSLAMC.NS
AEGISLOG.NS
BALRAMCHIN.NS
BLS.NS
CESC.NS
AFFLE.NS
APTUS.NS
BSOFT.NS
ANURAS.NS
FIRSTCRY.NS
BALKRISIND.NS
CCL.NS
ABREL.NS
ACC.NS
AJANTPHARM.NS
ABBOTINDIA.NS
ABFRL.NS
ANTHEM.NS
BRIGADE.NS
ACE.NS
AIAENG.NS
CRISIL.NS
ABDL.NS
BHARTIHEXA.NS
AFCONS.NS
BLUEJET.NS
MAPMYINDIA.NS
ATUL.NS
CIEINDIA.NS
AIIL.NS
AADHARHFC.NS
BERGEPAINT.NS
AAVAS.NS
AEGISVOPAK.NS
3MINDIA.NS
BATAINDIA.NS
BIKAJI.NS
BAYERCROP.NS
ABLBL.NS
BLUEDART.NS
ASAHIINDIA.NS
BBTC.NS
