symbol
HDFCBANK.NS
ICICIBANK.NS
RELIANCE.NS
BSE.NS
BHARTIARTL.NS
INFY.NS
SBIN.NS
TCS.NS
AXISBANK.NS
BAJFINANCE.NS
M&M.NS
LT.NS
ATHERENERG.NS
KOTAKBANK.NS
MARUTI.NS
GROWW.NS
TATASTEEL.NS
HINDALCO.NS
BEL.NS
ADANIPOWER.NS
ADANIENT.NS
ITC.NS
HCLTECH.NS
EICHERMOT.NS
ADANIENSOL.NS
TECHM.NS
BHEL.NS
HAL.NS
SUNPHARMA.NS
ADANIPORTS.NS
HEROMOTOCO.NS
TITAN.NS
ONGC.NS
BAJAJ-AUTO.NS
ULTRACEMCO.NS
NTPC.NS
PFC.NS
CGPOWER.NS
HINDUNILVR.NS
ADANIGREEN.NS
APOLLOHOSP.NS
COALINDIA.NS
NESTLEIND.NS
ASHOKLEY.NS
GRASIM.NS
CHOLAFIN.NS
APARINDS.NS
POWERGRID.NS
TRENT.NS
DRREDDY.NS
DLF.NS
BANKBARODA.NS
WIPRO.NS
JSWSTEEL.NS
HDFCAMC.NS
CANBK.NS
HDFCLIFE.NS
BHARATFORG.NS
DMART.NS
BPCL.NS
ASIANPAINT.NS
BAJAJFINSV.NS
SBILIFE.NS
AEGISLOG.NS
RECLTD.NS
ANGELONE.NS
ABB.NS
BANDHANBNK.NS
INDUSINDBK.NS
BOSCHLTD.NS
AMBER.NS
TATAPOWER.NS
TATACONSUM.NS
BIOCON.NS
BRITANNIA.NS
AUROPHARMA.NS
MARICO.NS
CIPLA.NS
BDL.NS
AUBANK.NS
ABCAPITAL.NS
PIDILITIND.NS
SIEMENS.NS
ANANTRAJ.NS
GAIL.NS
ACUTAAS.NS
APLAPOLLO.NS
MAHABANK.NS
360ONE.NS
BANKINDIA.NS
BELRISE.NS
ASTRAL.NS
CPPLUS.NS
AMBUJACEM.NS
DABUR.NS
BALRAMCHIN.NS
ICICIPRULI.NS
ALKEM.NS
BLUESTARCO.NS
ACMESOLAR.NS
ASTERDM.NS
COLPAL.NS
ANTHEM.NS
BEML.NS
ATGL.NS
ARE&M.NS
BAJAJHLDNG.NS
ANANDRATHI.NS
BALKRISIND.NS
AWL.NS
AEGISVOPAK.NS
BSOFT.NS
ANURAS.NS
ACE.NS
AARTIIND.NS
BLUEJET.NS
AJANTPHARM.NS
BLS.NS
APTUS.NS
ABDL.NS
AFFLE.NS
APOLLOTYRE.NS
ABBOTINDIA.NS
MAPMYINDIA.NS
BRIGADE.NS
AIAENG.NS
BAJAJHFL.NS
CRISIL.NS
ABSLAMC.NS
CESC.NS
ABFRL.NS
ATUL.NS
CANFINHOME.NS
FIRSTCRY.NS
ABREL.NS
CCL.NS
ACC.NS
AFCONS.NS
BERGEPAINT.NS
BHARTIHEXA.NS
AADHARHFC.NS
BATAINDIA.NS
CIEINDIA.NS
3MINDIA.NS
CANHLIFE.NS
AAVAS.NS
ASAHIINDIA.NS
AIIL.NS
BAYERCROP.NS
BIKAJI.NS
