symbol
HDFCBANK.NS
ICICIBANK.NS
RELIANCE.NS
BSE.NS
BHARTIARTL.NS
INFY.NS
SBIN.NS
TCS.NS
BAJFINANCE.NS
AXISBANK.NS
M&M.NS
LT.NS
KOTAKBANK.NS
HINDALCO.NS
GROWW.NS
ADANIENT.NS
ADANIPOWER.NS
MARUTI.NS
TATASTEEL.NS
BEL.NS
ATHERENERG.NS
BHEL.NS
HCLTECH.NS
ADANIENSOL.NS
ITC.NS
TECHM.NS
SUNPHARMA.NS
NTPC.NS
EICHERMOT.NS
ADANIPORTS.NS
ADANIGREEN.NS
TITAN.NS
BAJAJ-AUTO.NS
CGPOWER.NS
HAL.NS
HEROMOTOCO.NS
HINDUNILVR.NS
ONGC.NS
ASHOKLEY.NS
ULTRACEMCO.NS
TRENT.NS
NESTLEIND.NS
BANKBARODA.NS
WIPRO.NS
PFC.NS
APARINDS.NS
ASIANPAINT.NS
CANBK.NS
APOLLOHOSP.NS
COALINDIA.NS
CHOLAFIN.NS
POWERGRID.NS
GRASIM.NS
HDFCAMC.NS
DRREDDY.NS
DLF.NS
AMBER.NS
BAJAJFINSV.NS
AEGISLOG.NS
JSWSTEEL.NS
BPCL.NS
ABB.NS
RECLTD.NS
BHARATFORG.NS
SBILIFE.NS
DMART.NS
HDFCLIFE.NS
TATAPOWER.NS
ANGELONE.NS
BDL.NS
INDUSINDBK.NS
BANDHANBNK.NS
AUBANK.NS
TATACONSUM.NS
MARICO.NS
BOSCHLTD.NS
AUROPHARMA.NS
CIPLA.NS
GAIL.NS
BRITANNIA.NS
BIOCON.NS
ABCAPITAL.NS
PIDILITIND.NS
SIEMENS.NS
ACUTAAS.NS
BANKINDIA.NS
ATGL.NS
AMBUJACEM.NS
360ONE.NS
MAHABANK.NS
APLAPOLLO.NS
ANANTRAJ.NS
BELRISE.NS
CPPLUS.NS
DABUR.NS
ASTRAL.NS
ICICIPRULI.NS
ACMESOLAR.NS
COLPAL.NS
ALKEM.NS
ASTERDM.NS
ANANDRATHI.NS
AWL.NS
BLUESTARCO.NS
BAJAJHLDNG.NS
ARE&M.NS
BEML.NS
AARTIIND.NS
ANTHEM.NS
BSOFT.NS
ACE.NS
BALRAMCHIN.NS
AJANTPHARM.NS
BLUEJET.NS
BALKRISIND.NS
ABSLAMC.NS
BLS.NS
APOLLOTYRE.NS
ANURAS.NS
AFFLE.NS
BRIGADE.NS
AEGISVOPAK.NS
AIAENG.NS
BAJAJHFL.NS
MAPMYINDIA.NS
ABBOTINDIA.NS
APTUS.NS
BHARTIHEXA.NS
CRISIL.NS
ABFRL.NS
ACC.NS
CESC.NS
ABDL.NS
CCL.NS
ATUL.NS
ABREL.NS
FIRSTCRY.NS
BERGEPAINT.NS
CANFINHOME.NS
AADHARHFC.NS
AIIL.NS
BATAINDIA.NS
AAVAS.NS
AFCONS.NS
CIEINDIA.NS
3MINDIA.NS
BAYERCROP.NS
ASAHIINDIA.NS
BIKAJI.NS
ABLBL.NS
