symbol
HDFCBANK.NS
ICICIBANK.NS
RELIANCE.NS
SBIN.NS
BSE.NS
BHARTIARTL.NS
INFY.NS
TCS.NS
ADANIPOWER.NS
LT.NS
M&M.NS
AXISBANK.NS
BAJFINANCE.NS
GROWW.NS
KOTAKBANK.NS
TATASTEEL.NS
HINDALCO.NS
ADANIENT.NS
MARUTI.NS
BHEL.NS
ADANIGREEN.NS
BEL.NS
ITC.NS
SUNPHARMA.NS
WIPRO.NS
ADANIENSOL.NS
ADANIPORTS.NS
NTPC.NS
COALINDIA.NS
HCLTECH.NS
HAL.NS
TRENT.NS
ONGC.NS
ULTRACEMCO.NS
TITAN.NS
BAJAJ-AUTO.NS
ASHOKLEY.NS
ATHERENERG.NS
EICHERMOT.NS
HINDUNILVR.NS
TECHM.NS
CGPOWER.NS
POWERGRID.NS
BANKBARODA.NS
ASIANPAINT.NS
BPCL.NS
APOLLOHOSP.NS
HEROMOTOCO.NS
PFC.NS
AMBER.NS
NESTLEIND.NS
HDFCAMC.NS
TATAPOWER.NS
ABB.NS
CHOLAFIN.NS
DRREDDY.NS
GRASIM.NS
ANGELONE.NS
DLF.NS
ATGL.NS
JSWSTEEL.NS
BHARATFORG.NS
RECLTD.NS
HDFCLIFE.NS
BRITANNIA.NS
BANDHANBNK.NS
CIPLA.NS
TATACONSUM.NS
BAJAJFINSV.NS
APARINDS.NS
AUROPHARMA.NS
INDUSINDBK.NS
SBILIFE.NS
BDL.NS
AUBANK.NS
DMART.NS
GAIL.NS
BANKINDIA.NS
MARICO.NS
ABCAPITAL.NS
SIEMENS.NS
AMBUJACEM.NS
BOSCHLTD.NS
MAHABANK.NS
BIOCON.NS
APLAPOLLO.NS
PIDILITIND.NS
ACUTAAS.NS
ANANTRAJ.NS
ASTRAL.NS
360ONE.NS
CPPLUS.NS
COLPAL.NS
DABUR.NS
BELRISE.NS
BLUESTARCO.NS
ANANDRATHI.NS
ICICIPRULI.NS
ALKEM.NS
ACMESOLAR.NS
AWL.NS
AEGISLOG.NS
BEML.NS
ARE&M.NS
BAJAJHLDNG.NS
ABSLAMC.NS
ASTERDM.NS
AARTIIND.NS
APOLLOTYRE.NS
BAJAJHFL.NS
CESC.NS
BSOFT.NS
AFFLE.NS
BLS.NS
ANURAS.NS
APTUS.NS
ABREL.NS
BALRAMCHIN.NS
AJANTPHARM.NS
FIRSTCRY.NS
ABBOTINDIA.NS
ACC.NS
BALKRISIND.NS
ACE.NS
ANTHEM.NS
BRIGADE.NS
CCL.NS
ABFRL.NS
AIAENG.NS
BHARTIHEXA.NS
CRISIL.NS
ABDL.NS
BERGEPAINT.NS
AADHARHFC.NS
AFCONS.NS
BLUEJET.NS
MAPMYINDIA.NS
CIEINDIA.NS
ATUL.NS
AIIL.NS
AAVAS.NS
AEGISVOPAK.NS
BATAINDIA.NS
3MINDIA.NS
BIKAJI.NS
BAYERCROP.NS
ABLBL.NS
ASAHIINDIA.NS
BLUEDART.NS
BBTC.NS
