symbol
HDFCBANK.NS
ICICIBANK.NS
RELIANCE.NS
INFY.NS
BSE.NS
SBIN.NS
BHARTIARTL.NS
TCS.NS
AXISBANK.NS
BAJFINANCE.NS
M&M.NS
LT.NS
ADANIPOWER.NS
HINDALCO.NS
KOTAKBANK.NS
MARUTI.NS
ADANIENT.NS
GROWW.NS
TATASTEEL.NS
BEL.NS
BHEL.NS
ATHERENERG.NS
SUNPHARMA.NS
ITC.NS
HCLTECH.NS
ADANIENSOL.NS
NTPC.NS
BAJAJ-AUTO.NS
ADANIGREEN.NS
EICHERMOT.NS
TECHM.NS
WIPRO.NS
HINDUNILVR.NS
ADANIPORTS.NS
TITAN.NS
ASHOKLEY.NS
CGPOWER.NS
HEROMOTOCO.NS
HAL.NS
ONGC.NS
CANBK.NS
TRENT.NS
ULTRACEMCO.NS
BANKBARODA.NS
ASIANPAINT.NS
NESTLEIND.NS
COALINDIA.NS
APOLLOHOSP.NS
PFC.NS
CHOLAFIN.NS
POWERGRID.NS
AMBER.NS
APARINDS.NS
DLF.NS
HDFCAMC.NS
DRREDDY.NS
GRASIM.NS
ANGELONE.NS
BPCL.NS
BAJAJFINSV.NS
AEGISLOG.NS
ABB.NS
DMART.NS
JSWSTEEL.NS
BANDHANBNK.NS
BHARATFORG.NS
TATAPOWER.NS
HDFCLIFE.NS
TATACONSUM.NS
SBILIFE.NS
INDUSINDBK.NS
RECLTD.NS
AUROPHARMA.NS
GAIL.NS
AUBANK.NS
CIPLA.NS
MARICO.NS
BRITANNIA.NS
ATGL.NS
BIOCON.NS
BOSCHLTD.NS
SIEMENS.NS
ABCAPITAL.NS
PIDILITIND.NS
BDL.NS
AMBUJACEM.NS
BANKINDIA.NS
ACUTAAS.NS
360ONE.NS
ANANTRAJ.NS
APLAPOLLO.NS
MAHABANK.NS
BELRISE.NS
DABUR.NS
ASTRAL.NS
CPPLUS.NS
ICICIPRULI.NS
ACMESOLAR.NS
COLPAL.NS
ALKEM.NS
ANANDRATHI.NS
ARE&M.NS
BLUESTARCO.NS
BAJAJHLDNG.NS
AWL.NS
BSOFT.NS
ASTERDM.NS
BEML.NS
APOLLOTYRE.NS
ACE.NS
ANTHEM.NS
BLUEJET.NS
AFFLE.NS
ABSLAMC.NS
AJANTPHARM.NS
BLS.NS
AARTIIND.NS
BALKRISIND.NS
MAPMYINDIA.NS
ANURAS.NS
BAJAJHFL.NS
AIAENG.NS
AEGISVOPAK.NS
BALRAMCHIN.NS
BRIGADE.NS
ABBOTINDIA.NS
APTUS.NS
ABFRL.NS
ACC.NS
CCL.NS
CESC.NS
BHARTIHEXA.NS
FIRSTCRY.NS
CRISIL.NS
ABDL.NS
ABREL.NS
BERGEPAINT.NS
CANFINHOME.NS
ATUL.NS
AADHARHFC.NS
AIIL.NS
AFCONS.NS
AAVAS.NS
BATAINDIA.NS
CIEINDIA.NS
3MINDIA.NS
BAYERCROP.NS
BIKAJI.NS
ASAHIINDIA.NS
ABLBL.NS
