symbol
HDFCBANK.NS
RELIANCE.NS
ICICIBANK.NS
BSE.NS
SBIN.NS
INFY.NS
BHARTIARTL.NS
TCS.NS
M&M.NS
LT.NS
ADANIPOWER.NS
AXISBANK.NS
BAJFINANCE.NS
GROWW.NS
KOTAKBANK.NS
ADANIENT.NS
TATASTEEL.NS
HINDALCO.NS
BHEL.NS
MARUTI.NS
BEL.NS
ITC.NS
ADANIGREEN.NS
ADANIENSOL.NS
SUNPHARMA.NS
WIPRO.NS
ADANIPORTS.NS
NTPC.NS
HCLTECH.NS
TRENT.NS
HAL.NS
ONGC.NS
COALINDIA.NS
ASHOKLEY.NS
ULTRACEMCO.NS
TITAN.NS
BAJAJ-AUTO.NS
ATHERENERG.NS
HINDUNILVR.NS
EICHERMOT.NS
TECHM.NS
CGPOWER.NS
BANKBARODA.NS
POWERGRID.NS
ASIANPAINT.NS
BPCL.NS
HEROMOTOCO.NS
APOLLOHOSP.NS
NESTLEIND.NS
PFC.NS
AMBER.NS
HDFCAMC.NS
TATAPOWER.NS
CHOLAFIN.NS
ABB.NS
ANGELONE.NS
GRASIM.NS
DLF.NS
DRREDDY.NS
JSWSTEEL.NS
ATGL.NS
RECLTD.NS
BHARATFORG.NS
BANDHANBNK.NS
HDFCLIFE.NS
APARINDS.NS
CIPLA.NS
TATACONSUM.NS
BAJAJFINSV.NS
INDUSINDBK.NS
AUROPHARMA.NS
SBILIFE.NS
AUBANK.NS
BRITANNIA.NS
DMART.NS
BDL.NS
ABCAPITAL.NS
BANKINDIA.NS
GAIL.NS
MARICO.NS
SIEMENS.NS
AMBUJACEM.NS
MAHABANK.NS
BIOCON.NS
BOSCHLTD.NS
APLAPOLLO.NS
ACUTAAS.NS
PIDILITIND.NS
ANANTRAJ.NS
360ONE.NS
ASTRAL.NS
BELRISE.NS
CPPLUS.NS
DABUR.NS
COLPAL.NS
BLUESTARCO.NS
ANANDRATHI.NS
ICICIPRULI.NS
ALKEM.NS
AWL.NS
ACMESOLAR.NS
AEGISLOG.NS
BEML.NS
BAJAJHLDNG.NS
ARE&M.NS
ASTERDM.NS
ABSLAMC.NS
APOLLOTYRE.NS
AARTIIND.NS
BAJAJHFL.NS
CESC.NS
BSOFT.NS
ANURAS.NS
AFFLE.NS
AJANTPHARM.NS
BALRAMCHIN.NS
ABREL.NS
BLS.NS
ABBOTINDIA.NS
APTUS.NS
FIRSTCRY.NS
ANTHEM.NS
BALKRISIND.NS
ACE.NS
BRIGADE.NS
ACC.NS
AIAENG.NS
CCL.NS
ABFRL.NS
BHARTIHEXA.NS
MAPMYINDIA.NS
CRISIL.NS
BERGEPAINT.NS
BLUEJET.NS
ABDL.NS
AADHARHFC.NS
AFCONS.NS
ATUL.NS
AIIL.NS
AAVAS.NS
CIEINDIA.NS
AEGISVOPAK.NS
3MINDIA.NS
BIKAJI.NS
BATAINDIA.NS
BAYERCROP.NS
ABLBL.NS
ASAHIINDIA.NS
BLUEDART.NS
BBTC.NS
