symbol
HDFCBANK.NS
RELIANCE.NS
ICICIBANK.NS
SBIN.NS
BSE.NS
BHARTIARTL.NS
INFY.NS
AXISBANK.NS
TCS.NS
LT.NS
ADANIPOWER.NS
M&M.NS
BAJFINANCE.NS
GROWW.NS
KOTAKBANK.NS
TATASTEEL.NS
MARUTI.NS
ITC.NS
HINDALCO.NS
ADANIGREEN.NS
SUNPHARMA.NS
BEL.NS
ADANIENT.NS
BHEL.NS
COALINDIA.NS
HAL.NS
HCLTECH.NS
ADANIENSOL.NS
ADANIPORTS.NS
WIPRO.NS
NTPC.NS
TITAN.NS
ONGC.NS
ULTRACEMCO.NS
HINDUNILVR.NS
ASHOKLEY.NS
BPCL.NS
EICHERMOT.NS
BAJAJ-AUTO.NS
ATHERENERG.NS
TRENT.NS
BANKBARODA.NS
POWERGRID.NS
APOLLOHOSP.NS
TECHM.NS
PFC.NS
ASIANPAINT.NS
HEROMOTOCO.NS
AMBER.NS
CHOLAFIN.NS
TATAPOWER.NS
HDFCAMC.NS
CGPOWER.NS
DRREDDY.NS
ABB.NS
HDFCLIFE.NS
NESTLEIND.NS
GRASIM.NS
DLF.NS
JSWSTEEL.NS
ANGELONE.NS
RECLTD.NS
ATGL.NS
SBILIFE.NS
BHARATFORG.NS
BRITANNIA.NS
CIPLA.NS
AUROPHARMA.NS
TATACONSUM.NS
BAJAJFINSV.NS
INDUSINDBK.NS
BANDHANBNK.NS
AUBANK.NS
GAIL.NS
DMART.NS
BDL.NS
BANKINDIA.NS
SIEMENS.NS
APARINDS.NS
MARICO.NS
ABCAPITAL.NS
AMBUJACEM.NS
MAHABANK.NS
APLAPOLLO.NS
BIOCON.NS
ACUTAAS.NS
BOSCHLTD.NS
ANANTRAJ.NS
PIDILITIND.NS
BLUESTARCO.NS
ASTRAL.NS
360ONE.NS
BELRISE.NS
DABUR.NS
CPPLUS.NS
COLPAL.NS
ICICIPRULI.NS
ANANDRATHI.NS
ALKEM.NS
AWL.NS
ACMESOLAR.NS
BEML.NS
BAJAJHLDNG.NS
ARE&M.NS
ASTERDM.NS
BAJAJHFL.NS
BALRAMCHIN.NS
AARTIIND.NS
AEGISLOG.NS
ABSLAMC.NS
APOLLOTYRE.NS
APTUS.NS
BLS.NS
CESC.NS
AFFLE.NS
BSOFT.NS
FIRSTCRY.NS
ANURAS.NS
BALKRISIND.NS
CCL.NS
ABREL.NS
ACC.NS
AJANTPHARM.NS
ABFRL.NS
ABBOTINDIA.NS
ANTHEM.NS
BRIGADE.NS
ACE.NS
CRISIL.NS
BHARTIHEXA.NS
ABDL.NS
AIAENG.NS
AFCONS.NS
BLUEJET.NS
MAPMYINDIA.NS
AADHARHFC.NS
ATUL.NS
AIIL.NS
AAVAS.NS
BERGEPAINT.NS
CIEINDIA.NS
AEGISVOPAK.NS
3MINDIA.NS
BATAINDIA.NS
BIKAJI.NS
ABLBL.NS
BAYERCROP.NS
BLUEDART.NS
ASAHIINDIA.NS
BBTC.NS
