symbol
HDFCBANK.NS
RELIANCE.NS
ICICIBANK.NS
BSE.NS
INFY.NS
SBIN.NS
BHARTIARTL.NS
TCS.NS
M&M.NS
AXISBANK.NS
LT.NS
ADANIPOWER.NS
BAJFINANCE.NS
KOTAKBANK.NS
GROWW.NS
HINDALCO.NS
ADANIENT.NS
TATASTEEL.NS
MARUTI.NS
BHEL.NS
BEL.NS
ADANIGREEN.NS
ADANIENSOL.NS
ITC.NS
SUNPHARMA.NS
NTPC.NS
HCLTECH.NS
ADANIPORTS.NS
WIPRO.NS
HAL.NS
COALINDIA.NS
ONGC.NS
BAJAJ-AUTO.NS
ASHOKLEY.NS
TITAN.NS
EICHERMOT.NS
HINDUNILVR.NS
TRENT.NS
ATHERENERG.NS
CANBK.NS
TECHM.NS
ULTRACEMCO.NS
BANKBARODA.NS
CGPOWER.NS
APOLLOHOSP.NS
HEROMOTOCO.NS
POWERGRID.NS
ASIANPAINT.NS
BPCL.NS
NESTLEIND.NS
PFC.NS
AMBER.NS
HDFCAMC.NS
CHOLAFIN.NS
DRREDDY.NS
TATAPOWER.NS
GRASIM.NS
ABB.NS
DLF.NS
ANGELONE.NS
BANDHANBNK.NS
ATGL.NS
BHARATFORG.NS
JSWSTEEL.NS
RECLTD.NS
HDFCLIFE.NS
BAJAJFINSV.NS
CIPLA.NS
TATACONSUM.NS
APARINDS.NS
INDUSINDBK.NS
SBILIFE.NS
DMART.NS
AUROPHARMA.NS
AUBANK.NS
BDL.NS
BRITANNIA.NS
ABCAPITAL.NS
BANKINDIA.NS
MARICO.NS
GAIL.NS
BIOCON.NS
SIEMENS.NS
AMBUJACEM.NS
MAHABANK.NS
BOSCHLTD.NS
ACUTAAS.NS
APLAPOLLO.NS
ANANTRAJ.NS
PIDILITIND.NS
360ONE.NS
CPPLUS.NS
DABUR.NS
BELRISE.NS
ASTRAL.NS
ANANDRATHI.NS
BLUESTARCO.NS
COLPAL.NS
ICICIPRULI.NS
ALKEM.NS
AEGISLOG.NS
ACMESOLAR.NS
AWL.NS
ARE&M.NS
BEML.NS
BAJAJHLDNG.NS
ASTERDM.NS
ABSLAMC.NS
APOLLOTYRE.NS
AARTIIND.NS
BAJAJHFL.NS
BSOFT.NS
ANURAS.NS
CESC.NS
AJANTPHARM.NS
BALRAMCHIN.NS
AFFLE.NS
BLS.NS
ABREL.NS
ABBOTINDIA.NS
ANTHEM.NS
BALKRISIND.NS
ACE.NS
APTUS.NS
FIRSTCRY.NS
AIAENG.NS
CCL.NS
BRIGADE.NS
ABFRL.NS
ACC.NS
BHARTIHEXA.NS
BLUEJET.NS
MAPMYINDIA.NS
ABDL.NS
BERGEPAINT.NS
CRISIL.NS
AADHARHFC.NS
AFCONS.NS
CANFINHOME.NS
ATUL.NS
AIIL.NS
AAVAS.NS
CIEINDIA.NS
AEGISVOPAK.NS
3MINDIA.NS
BATAINDIA.NS
BIKAJI.NS
BAYERCROP.NS
ABLBL.NS
ASAHIINDIA.NS
