symbol
HDFCBANK.NS
ICICIBANK.NS
RELIANCE.NS
INFY.NS
BSE.NS
BHARTIARTL.NS
SBIN.NS
TCS.NS
AXISBANK.NS
BAJFINANCE.NS
M&M.NS
LT.NS
ADANIPOWER.NS
KOTAKBANK.NS
HINDALCO.NS
TATASTEEL.NS
ADANIENT.NS
GROWW.NS
MARUTI.NS
BEL.NS
BHEL.NS
ITC.NS
ADANIENSOL.NS
SUNPHARMA.NS
NTPC.NS
HCLTECH.NS
BAJAJ-AUTO.NS
ADANIGREEN.NS
WIPRO.NS
TITAN.NS
ADANIPORTS.NS
EICHERMOT.NS
ATHERENERG.NS
HINDUNILVR.NS
ASHOKLEY.NS
TECHM.NS
ONGC.NS
CGPOWER.NS
HAL.NS
CANBK.NS
ULTRACEMCO.NS
BANKBARODA.NS
COALINDIA.NS
TRENT.NS
HEROMOTOCO.NS
ASIANPAINT.NS
NESTLEIND.NS
APOLLOHOSP.NS
POWERGRID.NS
AMBER.NS
PFC.NS
BPCL.NS
DLF.NS
CHOLAFIN.NS
HDFCAMC.NS
ANGELONE.NS
ABB.NS
DRREDDY.NS
BANDHANBNK.NS
GRASIM.NS
BAJAJFINSV.NS
TATAPOWER.NS
JSWSTEEL.NS
APARINDS.NS
CIPLA.NS
TATACONSUM.NS
BHARATFORG.NS
HDFCLIFE.NS
INDUSINDBK.NS
RECLTD.NS
DMART.NS
SBILIFE.NS
AUROPHARMA.NS
AEGISLOG.NS
AUBANK.NS
BIOCON.NS
ATGL.NS
MARICO.NS
BRITANNIA.NS
GAIL.NS
BDL.NS
SIEMENS.NS
ABCAPITAL.NS
AMBUJACEM.NS
BANKINDIA.NS
PIDILITIND.NS
ACUTAAS.NS
BOSCHLTD.NS
MAHABANK.NS
ANANTRAJ.NS
360ONE.NS
APLAPOLLO.NS
BELRISE.NS
DABUR.NS
ASTRAL.NS
CPPLUS.NS
ICICIPRULI.NS
COLPAL.NS
ACMESOLAR.NS
ANANDRATHI.NS
ALKEM.NS
BLUESTARCO.NS
BAJAJHLDNG.NS
ARE&M.NS
AWL.NS
BSOFT.NS
ASTERDM.NS
APOLLOTYRE.NS
BEML.NS
ABSLAMC.NS
AJANTPHARM.NS
MAPMYINDIA.NS
AFFLE.NS
ANURAS.NS
AARTIIND.NS
ACE.NS
BAJAJHFL.NS
BALKRISIND.NS
ANTHEM.NS
BLUEJET.NS
BLS.NS
BALRAMCHIN.NS
AIAENG.NS
ABBOTINDIA.NS
AEGISVOPAK.NS
APTUS.NS
CESC.NS
BRIGADE.NS
ACC.NS
CCL.NS
ABFRL.NS
ABREL.NS
FIRSTCRY.NS
BHARTIHEXA.NS
ABDL.NS
BERGEPAINT.NS
CRISIL.NS
AADHARHFC.NS
AFCONS.NS
ATUL.NS
CANFINHOME.NS
AIIL.NS
AAVAS.NS
CIEINDIA.NS
BATAINDIA.NS
3MINDIA.NS
BAYERCROP.NS
ABLBL.NS
BIKAJI.NS
ASAHIINDIA.NS
